YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2024-02,WEEKDAY,17,TRAIN,NS9/TE2,71135,117132
2024-02,WEEKENDS/HOLIDAY,17,TRAIN,NS9/TE2,29153,32912
2024-02,WEEKENDS/HOLIDAY,11,TRAIN,NS2,13768,9044
2024-02,WEEKDAY,11,TRAIN,NS2,21954,16039
2024-02,WEEKDAY,22,TRAIN,EW5,12718,35907
2024-02,WEEKENDS/HOLIDAY,22,TRAIN,EW5,6494,16272
2024-02,WEEKENDS/HOLIDAY,18,TRAIN,CC10/DT26,8142,6745
2024-02,WEEKDAY,18,TRAIN,CC10/DT26,57814,30609
2024-02,WEEKENDS/HOLIDAY,12,TRAIN,DT2,1492,648
2024-02,WEEKDAY,12,TRAIN,DT2,3195,1134
2024-02,WEEKDAY,21,TRAIN,DT33,5495,25687
2024-02,WEEKENDS/HOLIDAY,21,TRAIN,DT33,2807,10228
2024-02,WEEKDAY,16,TRAIN,PW5,3228,3379
2024-02,WEEKENDS/HOLIDAY,16,TRAIN,PW5,1966,1856
2024-02,WEEKDAY,17,TRAIN,NS28,3666,3036
2024-02,WEEKENDS/HOLIDAY,17,TRAIN,NS28,3894,1989
2024-02,WEEKENDS/HOLIDAY,7,TRAIN,TE4,761,1331
2024-02,WEEKDAY,7,TRAIN,TE4,7736,12416
2024-02,WEEKDAY,22,TRAIN,NE10,5808,13795
2024-02,WEEKENDS/HOLIDAY,22,TRAIN,NE10,2711,5986
2024-02,WEEKENDS/HOLIDAY,11,TRAIN,BP6/DT1,22082,14391
2024-02,WEEKDAY,11,TRAIN,BP6/DT1,32518,23991
2024-02,WEEKENDS/HOLIDAY,13,TRAIN,NS19,18913,17795
2024-02,WEEKDAY,13,TRAIN,NS19,37892,35819
2024-02,WEEKDAY,9,TRAIN,EW1,45976,12146
2024-02,WEEKENDS/HOLIDAY,9,TRAIN,EW1,15163,5447
2024-02,WEEKDAY,12,TRAIN,DT31,6960,5949
2024-02,WEEKENDS/HOLIDAY,12,TRAIN,DT31,3894,2771
2024-02,WEEKENDS/HOLIDAY,13,TRAIN,CC12,2891,2424
2024-02,WEEKDAY,13,TRAIN,CC12,17659,7133
2024-02,WEEKDAY,22,TRAIN,NE11,6671,9305
2024-02,WEEKENDS/HOLIDAY,22,TRAIN,NE11,3064,4329
2024-02,WEEKENDS/HOLIDAY,10,TRAIN,SW4,1495,746
2024-02,WEEKDAY,10,TRAIN,SW4,2265,1180
2024-02,WEEKENDS/HOLIDAY,7,TRAIN,TE12,305,1252
2024-02,WEEKDAY,7,TRAIN,TE12,2899,9186
2024-02,WEEKENDS/HOLIDAY,13,TRAIN,BP4,927,800
2024-02,WEEKDAY,13,TRAIN,BP4,4479,5624
2024-02,WEEKDAY,8,TRAIN,EW8/CC9,48951,89651
2024-02,WEEKENDS/HOLIDAY,8,TRAIN,EW8/CC9,8231,15859
2024-02,WEEKDAY,5,TRAIN,DT10/TE11,195,131
2024-02,WEEKENDS/HOLIDAY,5,TRAIN,DT10/TE11,33,12
2024-02,WEEKENDS/HOLIDAY,19,TRAIN,DT22,9053,8147
2024-02,WEEKDAY,19,TRAIN,DT22,12991,19385
2024-02,WEEKDAY,8,TRAIN,TE1,5908,32391
2024-02,WEEKENDS/HOLIDAY,8,TRAIN,TE1,1821,1686
2024-02,WEEKENDS/HOLIDAY,6,TRAIN,CC17/TE9,1107,539
2024-02,WEEKDAY,6,TRAIN,CC17/TE9,9828,5396
2024-02,WEEKENDS/HOLIDAY,21,TRAIN,CC25,1108,2112
2024-02,WEEKDAY,21,TRAIN,CC25,3667,4932
2024-02,WEEKENDS/HOLIDAY,11,TRAIN,SE2,3374,2016
2024-02,WEEKDAY,11,TRAIN,SE2,5710,3406
2024-02,WEEKENDS/HOLIDAY,12,TRAIN,NS5,14503,10829
2024-02,WEEKDAY,12,TRAIN,NS5,25085,17702
2024-02,WEEKENDS/HOLIDAY,10,TRAIN,DT8,1849,1336
2024-02,WEEKDAY,10,TRAIN,DT8,4526,2495
2024-02,WEEKDAY,13,TRAIN,EW22,11640,13697
2024-02,WEEKENDS/HOLIDAY,13,TRAIN,EW22,2334,2615
2024-02,WEEKENDS/HOLIDAY,7,TRAIN,NS9/TE2,15095,11551
2024-02,WEEKDAY,7,TRAIN,NS9/TE2,145505,67699
2024-02,WEEKDAY,0,TRAIN,TE4,70,271
2024-02,WEEKENDS/HOLIDAY,0,TRAIN,TE4,81,132
2024-02,WEEKDAY,23,TRAIN,BP11,196,1341
2024-02,WEEKENDS/HOLIDAY,23,TRAIN,BP11,107,705
2024-02,WEEKDAY,11,TRAIN,EW2/DT32,41840,36085
2024-02,WEEKENDS/HOLIDAY,11,TRAIN,EW2/DT32,25124,21120
2024-02,WEEKDAY,16,TRAIN,NS24/NE6/CC1,41589,31323
2024-02,WEEKENDS/HOLIDAY,16,TRAIN,NS24/NE6/CC1,24352,19497
2024-02,WEEKDAY,0,TRAIN,NS7,942,2903
2024-02,WEEKENDS/HOLIDAY,0,TRAIN,NS7,1065,1625
2024-02,WEEKDAY,17,TRAIN,TE7,11295,8162
2024-02,WEEKENDS/HOLIDAY,17,TRAIN,TE7,2710,2582
2024-02,WEEKDAY,7,TRAIN,EW2/DT32,118144,56476
2024-02,WEEKENDS/HOLIDAY,7,TRAIN,EW2/DT32,11298,8293
2024-02,WEEKDAY,21,TRAIN,NS9/TE2,40195,67918
2024-02,WEEKENDS/HOLIDAY,21,TRAIN,NS9/TE2,19306,27415
2024-02,WEEKDAY,8,TRAIN,CC24,8916,108805
2024-02,WEEKENDS/HOLIDAY,8,TRAIN,CC24,1944,4195
2024-02,WEEKDAY,11,TRAIN,DT20,6084,4994
2024-02,WEEKENDS/HOLIDAY,11,TRAIN,DT20,2832,2821
2024-02,WEEKENDS/HOLIDAY,14,TRAIN,TE7,2825,2343
2024-02,WEEKDAY,14,TRAIN,TE7,5424,5557
2024-02,WEEKENDS/HOLIDAY,9,TRAIN,NE11,4746,3821
2024-02,WEEKDAY,9,TRAIN,NE11,15567,11344
2024-02,WEEKENDS/HOLIDAY,18,TRAIN,DT13,7378,5584
2024-02,WEEKDAY,18,TRAIN,DT13,24902,19410
2024-02,WEEKDAY,13,TRAIN,DT7,3335,4131
2024-02,WEEKENDS/HOLIDAY,13,TRAIN,DT7,1688,1567
2024-02,WEEKDAY,17,TRAIN,NS17/CC15,63707,69940
2024-02,WEEKENDS/HOLIDAY,17,TRAIN,NS17/CC15,20821,21897
2024-02,WEEKENDS/HOLIDAY,7,TRAIN,CC12,1439,1538
2024-02,WEEKDAY,7,TRAIN,CC12,18239,25911
2024-02,WEEKENDS/HOLIDAY,12,TRAIN,BP8,778,734
2024-02,WEEKDAY,12,TRAIN,BP8,1243,1359
2024-02,WEEKENDS/HOLIDAY,18,TRAIN,EW28,13525,13302
2024-02,WEEKDAY,18,TRAIN,EW28,53453,63434
2024-02,WEEKENDS/HOLIDAY,10,TRAIN,BP2,1720,689
2024-02,WEEKDAY,10,TRAIN,BP2,2995,1074
2024-02,WEEKENDS/HOLIDAY,23,TRAIN,EW20,869,2685
2024-02,WEEKDAY,23,TRAIN,EW20,1863,5662
2024-02,WEEKDAY,5,TRAIN,NE15,4715,252
2024-02,WEEKENDS/HOLIDAY,5,TRAIN,NE15,678,14
2024-02,WEEKDAY,18,TRAIN,EW19,35595,46701
2024-02,WEEKENDS/HOLIDAY,18,TRAIN,EW19,7642,7964
2024-02,WEEKENDS/HOLIDAY,20,TRAIN,BP9,538,836
2024-02,WEEKDAY,20,TRAIN,BP9,1162,2635
2024-02,WEEKENDS/HOLIDAY,22,TRAIN,BP10,488,1443
2024-02,WEEKDAY,22,TRAIN,BP10,995,3596
2024-02,WEEKENDS/HOLIDAY,22,TRAIN,EW8/CC9,13820,10081
2024-02,WEEKDAY,22,TRAIN,EW8/CC9,33512,22937
2024-02,WEEKENDS/HOLIDAY,21,TRAIN,NS27/CE2/TE20,4391,1592
2024-02,WEEKDAY,21,TRAIN,NS27/CE2/TE20,5136,2092
2024-02,WEEKENDS/HOLIDAY,6,TRAIN,PE1,638,154
2024-02,WEEKDAY,6,TRAIN,PE1,5642,1539
2024-02,WEEKDAY,8,TRAIN,NS15,33195,78502
2024-02,WEEKENDS/HOLIDAY,8,TRAIN,NS15,5621,4324
2024-02,WEEKDAY,16,TRAIN,TE19,9703,2646
2024-02,WEEKENDS/HOLIDAY,16,TRAIN,TE19,1455,1096
2024-02,WEEKDAY,23,TRAIN,SW7,146,1563
2024-02,WEEKENDS/HOLIDAY,23,TRAIN,SW7,97,717
2024-02,WEEKDAY,20,TRAIN,DT3,3192,11473
2024-02,WEEKENDS/HOLIDAY,20,TRAIN,DT3,1534,3598
2024-02,WEEKENDS/HOLIDAY,12,TRAIN,CC12,4134,2248
2024-02,WEEKDAY,12,TRAIN,CC12,5878,4079
2024-02,WEEKDAY,12,TRAIN,CC19/DT9,8034,7455
2024-02,WEEKENDS/HOLIDAY,12,TRAIN,CC19/DT9,4993,5723
2024-02,WEEKDAY,19,TRAIN,NS15,28243,23500
2024-02,WEEKENDS/HOLIDAY,19,TRAIN,NS15,5049,5308
2024-02,WEEKENDS/HOLIDAY,6,TRAIN,TE4,455,596
2024-02,WEEKDAY,6,TRAIN,TE4,4247,3594
2024-02,WEEKENDS/HOLIDAY,0,TRAIN,DT8,17,55
2024-02,WEEKDAY,0,TRAIN,DT8,8,200
2024-02,WEEKENDS/HOLIDAY,7,TRAIN,DT7,673,1042
2024-02,WEEKDAY,7,TRAIN,DT7,6822,13539
2024-02,WEEKENDS/HOLIDAY,14,TRAIN,NS14,13254,11823
2024-02,WEEKDAY,14,TRAIN,NS14,24321,22897
2024-02,WEEKENDS/HOLIDAY,13,TRAIN,PW3,704,587
2024-02,WEEKDAY,13,TRAIN,PW3,2248,1496
2024-02,WEEKENDS/HOLIDAY,14,TRAIN,DT23,1346,1613
2024-02,WEEKDAY,14,TRAIN,DT23,2796,3352
2024-02,WEEKDAY,7,TRAIN,PE5,23196,7659
2024-02,WEEKENDS/HOLIDAY,7,TRAIN,PE5,1768,408
2024-02,WEEKENDS/HOLIDAY,20,TRAIN,CC2,1161,997
2024-02,WEEKDAY,20,TRAIN,CC2,5687,2495
2024-02,WEEKENDS/HOLIDAY,21,TRAIN,PW4,2254,2174
2024-02,WEEKDAY,21,TRAIN,PW4,3596,5313
2024-02,WEEKDAY,20,TRAIN,CC6,12064,5620
2024-02,WEEKENDS/HOLIDAY,20,TRAIN,CC6,6340,2959
2024-02,WEEKENDS/HOLIDAY,10,TRAIN,PW3,929,299
2024-02,WEEKDAY,10,TRAIN,PW3,1317,521
2024-02,WEEKENDS/HOLIDAY,19,TRAIN,TE3,2088,3446
2024-02,WEEKDAY,19,TRAIN,TE3,6349,20091
2024-02,WEEKDAY,17,TRAIN,CC5,11441,4914
2024-02,WEEKENDS/HOLIDAY,17,TRAIN,CC5,3247,2656
2024-02,WEEKENDS/HOLIDAY,11,TRAIN,BP2,1866,942
2024-02,WEEKDAY,11,TRAIN,BP2,2679,1131
2024-02,WEEKDAY,7,TRAIN,CG1/DT35,2735,29406
2024-02,WEEKENDS/HOLIDAY,7,TRAIN,CG1/DT35,1007,4188
2024-02,WEEKDAY,10,TRAIN,EW24/NS1,28642,58617
2024-02,WEEKENDS/HOLIDAY,10,TRAIN,EW24/NS1,16865,28947
2024-02,WEEKENDS/HOLIDAY,5,TRAIN,NE5,70,6
2024-02,WEEKDAY,5,TRAIN,NE5,281,31
2024-02,WEEKENDS/HOLIDAY,17,TRAIN,NS4/BP1,18388,21376
2024-02,WEEKDAY,17,TRAIN,NS4/BP1,57784,72727
2024-02,WEEKDAY,10,TRAIN,DT3,8666,2758
2024-02,WEEKENDS/HOLIDAY,10,TRAIN,DT3,5282,1789
2024-02,WEEKDAY,5,TRAIN,TE7,622,242
2024-02,WEEKENDS/HOLIDAY,5,TRAIN,TE7,44,14
2024-02,WEEKDAY,23,TRAIN,BP10,360,1722
2024-02,WEEKENDS/HOLIDAY,23,TRAIN,BP10,218,803
2024-02,WEEKDAY,9,TRAIN,CC2,1939,14569
2024-02,WEEKENDS/HOLIDAY,9,TRAIN,CC2,1043,2923
2024-02,WEEKDAY,13,TRAIN,EW2/DT32,47542,48305
2024-02,WEEKENDS/HOLIDAY,13,TRAIN,EW2/DT32,26397,24992
2024-02,WEEKDAY,18,TRAIN,NS15,68336,33884
2024-02,WEEKENDS/HOLIDAY,18,TRAIN,NS15,5685,7388
2024-02,WEEKDAY,21,TRAIN,NE17/PTC,30682,45311
2024-02,WEEKENDS/HOLIDAY,21,TRAIN,NE17/PTC,14556,19060
2024-02,WEEKENDS/HOLIDAY,13,TRAIN,SW4,1224,1210
2024-02,WEEKDAY,13,TRAIN,SW4,2127,3278
2024-02,WEEKDAY,6,TRAIN,EW22,5772,7053
2024-02,WEEKENDS/HOLIDAY,6,TRAIN,EW22,703,639
2024-02,WEEKDAY,12,TRAIN,DT28,8267,5653
2024-02,WEEKENDS/HOLIDAY,12,TRAIN,DT28,5252,2936
2024-02,WEEKENDS/HOLIDAY,7,TRAIN,TE8,1067,1428
2024-02,WEEKDAY,7,TRAIN,TE8,12072,6688
2024-02,WEEKDAY,15,TRAIN,NS12,9441,14813
2024-02,WEEKENDS/HOLIDAY,15,TRAIN,NS12,6718,6722
2024-02,WEEKENDS/HOLIDAY,0,TRAIN,NS11,605,4802
2024-02,WEEKDAY,0,TRAIN,NS11,1106,8059
2024-02,WEEKDAY,18,TRAIN,EW6,16897,36559
2024-02,WEEKENDS/HOLIDAY,18,TRAIN,EW6,5829,7517
2024-02,WEEKDAY,22,TRAIN,NS4/BP1,14679,32090
2024-02,WEEKENDS/HOLIDAY,22,TRAIN,NS4/BP1,7234,14868
2024-02,WEEKENDS/HOLIDAY,7,TRAIN,NS17/CC15,8003,5486
2024-02,WEEKDAY,7,TRAIN,NS17/CC15,80255,55424
2024-02,WEEKENDS/HOLIDAY,9,TRAIN,EW8/CC9,11988,30959
2024-02,WEEKDAY,9,TRAIN,EW8/CC9,31909,70020
2024-02,WEEKDAY,7,TRAIN,NE16/STC,115230,34555
2024-02,WEEKENDS/HOLIDAY,7,TRAIN,NE16/STC,9809,4079
2024-02,WEEKENDS/HOLIDAY,14,TRAIN,PE5,2221,2159
2024-02,WEEKDAY,14,TRAIN,PE5,5333,5772
2024-02,WEEKDAY,23,TRAIN,EW7,1942,8919
2024-02,WEEKENDS/HOLIDAY,23,TRAIN,EW7,1044,4275
2024-02,WEEKDAY,23,TRAIN,TE7,500,2611
2024-02,WEEKENDS/HOLIDAY,23,TRAIN,TE7,306,1215
2024-02,WEEKENDS/HOLIDAY,16,TRAIN,NE10,6971,6923
2024-02,WEEKDAY,16,TRAIN,NE10,18100,17066
2024-02,WEEKDAY,14,TRAIN,BP4,6615,3125
2024-02,WEEKENDS/HOLIDAY,14,TRAIN,BP4,847,764
2024-02,WEEKDAY,6,TRAIN,EW8/CC9,22411,18092
2024-02,WEEKENDS/HOLIDAY,6,TRAIN,EW8/CC9,4339,3260
2024-02,WEEKDAY,12,TRAIN,NE15,17654,13914
2024-02,WEEKENDS/HOLIDAY,12,TRAIN,NE15,11701,8043
2024-02,WEEKENDS/HOLIDAY,11,TRAIN,TE5,2469,1278
2024-02,WEEKDAY,11,TRAIN,TE5,3962,1645
2024-02,WEEKDAY,7,TRAIN,EW14/NS26,5300,85098
2024-02,WEEKENDS/HOLIDAY,7,TRAIN,EW14/NS26,1375,5611
2024-02,WEEKDAY,20,TRAIN,SW5,5519,10316
2024-02,WEEKENDS/HOLIDAY,20,TRAIN,SW5,2677,3613
2024-02,WEEKDAY,15,TRAIN,NS9/TE2,44136,64286
2024-02,WEEKENDS/HOLIDAY,15,TRAIN,NS9/TE2,25397,27271
2024-02,WEEKDAY,5,TRAIN,NS9/TE2,20323,8330
2024-02,WEEKENDS/HOLIDAY,5,TRAIN,NS9/TE2,2906,1547
2024-02,WEEKDAY,12,TRAIN,CC17/TE9,6891,3879
2024-02,WEEKENDS/HOLIDAY,12,TRAIN,CC17/TE9,2688,1978
2024-02,WEEKDAY,8,TRAIN,EW17,61961,36538
2024-02,WEEKENDS/HOLIDAY,8,TRAIN,EW17,8076,6155
2024-02,WEEKENDS/HOLIDAY,19,TRAIN,EW32,1987,4321
2024-02,WEEKDAY,19,TRAIN,EW32,8646,5443
2024-02,WEEKDAY,13,TRAIN,NS5,25154,21729
2024-02,WEEKENDS/HOLIDAY,13,TRAIN,NS5,13159,11741
2024-02,WEEKDAY,14,TRAIN,DT30,6253,6084
2024-02,WEEKENDS/HOLIDAY,14,TRAIN,DT30,3163,3150
2024-02,WEEKENDS/HOLIDAY,16,TRAIN,DT34,2267,1860
2024-02,WEEKDAY,16,TRAIN,DT34,6601,4551
2024-02,WEEKENDS/HOLIDAY,20,TRAIN,NS2,7427,13759
2024-02,WEEKDAY,20,TRAIN,NS2,17428,39154
2024-02,WEEKDAY,20,TRAIN,NS9/TE2,43359,80120
2024-02,WEEKENDS/HOLIDAY,20,TRAIN,NS9/TE2,20079,28324
2024-02,WEEKDAY,11,TRAIN,NS24/NE6/CC1,20655,34595
2024-02,WEEKENDS/HOLIDAY,11,TRAIN,NS24/NE6/CC1,11002,19795
2024-02,WEEKENDS/HOLIDAY,23,TRAIN,NS4/BP1,3436,9832
2024-02,WEEKDAY,23,TRAIN,NS4/BP1,6407,16946
2024-02,WEEKDAY,19,TRAIN,SE4,2584,8700
2024-02,WEEKENDS/HOLIDAY,19,TRAIN,SE4,1102,1791
2024-02,WEEKENDS/HOLIDAY,14,TRAIN,NS9/TE2,26212,26503
2024-02,WEEKDAY,14,TRAIN,NS9/TE2,44209,57053
2024-02,WEEKENDS/HOLIDAY,17,TRAIN,SW7,1341,1212
2024-02,WEEKDAY,17,TRAIN,SW7,3229,4116
2024-02,WEEKDAY,8,TRAIN,SW7,7418,1623
2024-02,WEEKENDS/HOLIDAY,8,TRAIN,SW7,1252,401
2024-02,WEEKDAY,9,TRAIN,NS16,61921,36186
2024-02,WEEKENDS/HOLIDAY,9,TRAIN,NS16,21556,12450
2024-02,WEEKDAY,16,TRAIN,DT30,5708,9567
2024-02,WEEKENDS/HOLIDAY,16,TRAIN,DT30,3499,3590
2024-02,WEEKDAY,16,TRAIN,CC17/TE9,9207,6975
2024-02,WEEKENDS/HOLIDAY,16,TRAIN,CC17/TE9,2384,2214
2024-02,WEEKENDS/HOLIDAY,13,TRAIN,NS4/BP1,17475,17067
2024-02,WEEKDAY,13,TRAIN,NS4/BP1,31349,33587
2024-02,WEEKENDS/HOLIDAY,13,TRAIN,DT34,1996,1914
2024-02,WEEKDAY,13,TRAIN,DT34,4730,5267
2024-02,WEEKENDS/HOLIDAY,0,TRAIN,DT27,44,334
2024-02,WEEKDAY,0,TRAIN,DT27,70,699
2024-02,WEEKENDS/HOLIDAY,12,TRAIN,SW3,1302,889
2024-02,WEEKDAY,12,TRAIN,SW3,2382,2072
2024-02,WEEKDAY,15,TRAIN,BP8,1619,1614
2024-02,WEEKENDS/HOLIDAY,15,TRAIN,BP8,708,786
2024-02,WEEKDAY,8,TRAIN,CC23,4723,79380
2024-02,WEEKENDS/HOLIDAY,8,TRAIN,CC23,818,2012
2024-02,WEEKDAY,9,TRAIN,DT24,9543,5598
2024-02,WEEKENDS/HOLIDAY,9,TRAIN,DT24,2494,1137
2024-02,WEEKENDS/HOLIDAY,9,TRAIN,NS13,24944,12733
2024-02,WEEKDAY,9,TRAIN,NS13,70800,32891
2024-02,WEEKENDS/HOLIDAY,19,TRAIN,CC11,6312,5403
2024-02,WEEKDAY,19,TRAIN,CC11,40218,18894
2024-02,WEEKDAY,6,TRAIN,TE15,2259,2275
2024-02,WEEKENDS/HOLIDAY,6,TRAIN,TE15,224,455
2024-02,WEEKDAY,10,TRAIN,NE17/PTC,36672,24738
2024-02,WEEKENDS/HOLIDAY,10,TRAIN,NE17/PTC,21031,13962
2024-02,WEEKENDS/HOLIDAY,8,TRAIN,PE1,1613,565
2024-02,WEEKDAY,8,TRAIN,PE1,10378,1640
2024-02,WEEKDAY,17,TRAIN,EW19,30119,27042
2024-02,WEEKENDS/HOLIDAY,17,TRAIN,EW19,8381,8350
2024-02,WEEKDAY,8,TRAIN,EW25,35610,10419
2024-02,WEEKENDS/HOLIDAY,8,TRAIN,EW25,4366,2437
2024-02,WEEKDAY,18,TRAIN,CC12,13631,15176
2024-02,WEEKENDS/HOLIDAY,18,TRAIN,CC12,3154,3068
2024-02,WEEKENDS/HOLIDAY,20,TRAIN,EW22,1398,2759
2024-02,WEEKDAY,20,TRAIN,EW22,10303,6967
2024-02,WEEKENDS/HOLIDAY,20,TRAIN,DT33,3466,8503
2024-02,WEEKDAY,20,TRAIN,DT33,7353,29717
2024-02,WEEKENDS/HOLIDAY,23,TRAIN,NE5,5723,1561
2024-02,WEEKDAY,23,TRAIN,NE5,12617,2613
2024-02,WEEKDAY,18,TRAIN,DT21,22851,15947
2024-02,WEEKENDS/HOLIDAY,18,TRAIN,DT21,4925,2988
2024-02,WEEKENDS/HOLIDAY,11,TRAIN,SW6,2156,993
2024-02,WEEKDAY,11,TRAIN,SW6,3748,1913
2024-02,WEEKENDS/HOLIDAY,19,TRAIN,SW2,1759,2226
2024-02,WEEKDAY,19,TRAIN,SW2,4094,8490
2024-02,WEEKDAY,19,TRAIN,EW14/NS26,147241,30893
2024-02,WEEKENDS/HOLIDAY,19,TRAIN,EW14/NS26,10095,19184
2024-02,WEEKDAY,10,TRAIN,EW4,15650,6295
2024-02,WEEKENDS/HOLIDAY,10,TRAIN,EW4,9607,3694
2024-02,WEEKDAY,6,TRAIN,NE14,42387,14333
2024-02,WEEKENDS/HOLIDAY,6,TRAIN,NE14,6261,1726
2024-02,WEEKDAY,11,TRAIN,CC6,6949,7208
2024-02,WEEKENDS/HOLIDAY,11,TRAIN,CC6,4605,5459
2024-02,WEEKDAY,9,TRAIN,EW4,22259,10561
2024-02,WEEKENDS/HOLIDAY,9,TRAIN,EW4,8634,3675
2024-02,WEEKENDS/HOLIDAY,10,TRAIN,NE8,10574,17028
2024-02,WEEKDAY,10,TRAIN,NE8,18960,25275
2024-02,WEEKDAY,10,TRAIN,EW10,11547,6416
2024-02,WEEKENDS/HOLIDAY,10,TRAIN,EW10,6523,5956
2024-02,WEEKENDS/HOLIDAY,16,TRAIN,NS13,22996,26992
2024-02,WEEKDAY,16,TRAIN,NS13,44927,68400
2024-02,WEEKDAY,5,TRAIN,CC21,839,129
2024-02,WEEKENDS/HOLIDAY,5,TRAIN,CC21,175,13
2024-02,WEEKDAY,21,TRAIN,CC8,5506,9997
2024-02,WEEKENDS/HOLIDAY,21,TRAIN,CC8,2661,4098
2024-02,WEEKDAY,10,TRAIN,NS10,39507,16776
2024-02,WEEKENDS/HOLIDAY,10,TRAIN,NS10,21087,9020
2024-02,WEEKENDS/HOLIDAY,12,TRAIN,NS8,9215,5971
2024-02,WEEKDAY,12,TRAIN,NS8,17315,11543
2024-02,WEEKENDS/HOLIDAY,12,TRAIN,CG1/DT35,4407,8216
2024-02,WEEKDAY,12,TRAIN,CG1/DT35,12423,13045
2024-02,WEEKENDS/HOLIDAY,17,TRAIN,EW21/CC22,11042,8206
2024-02,WEEKDAY,17,TRAIN,EW21/CC22,83213,27514
2024-02,WEEKENDS/HOLIDAY,6,TRAIN,CC28,597,242
2024-02,WEEKDAY,6,TRAIN,CC28,4056,1254
2024-02,WEEKENDS/HOLIDAY,15,TRAIN,NS16,18790,20940
2024-02,WEEKDAY,15,TRAIN,NS16,36434,44914
2024-02,WEEKDAY,13,TRAIN,DT31,6732,6628
2024-02,WEEKENDS/HOLIDAY,13,TRAIN,DT31,3612,3168
2024-02,WEEKENDS/HOLIDAY,17,TRAIN,CC14,3189,3445
2024-02,WEEKDAY,17,TRAIN,CC14,16902,11182
2024-02,WEEKDAY,12,TRAIN,EW4,15156,8750
2024-02,WEEKENDS/HOLIDAY,12,TRAIN,EW4,8952,5008
2024-02,WEEKENDS/HOLIDAY,7,TRAIN,TE19,116,521
2024-02,WEEKDAY,7,TRAIN,TE19,1077,14656
2024-02,WEEKENDS/HOLIDAY,6,TRAIN,DT8,180,297
2024-02,WEEKDAY,6,TRAIN,DT8,2231,6051
2024-02,WEEKDAY,10,TRAIN,TE5,4047,1651
2024-02,WEEKENDS/HOLIDAY,10,TRAIN,TE5,2352,1009
2024-02,WEEKDAY,19,TRAIN,NS19,43127,62539
2024-02,WEEKENDS/HOLIDAY,19,TRAIN,NS19,13861,16883
2024-02,WEEKDAY,12,TRAIN,EW20,11608,9237
2024-02,WEEKENDS/HOLIDAY,12,TRAIN,EW20,6444,4612
2024-02,WEEKDAY,9,TRAIN,BP4,2532,14897
2024-02,WEEKENDS/HOLIDAY,9,TRAIN,BP4,918,454
2024-02,WEEKENDS/HOLIDAY,19,TRAIN,SW1,875,895
2024-02,WEEKDAY,19,TRAIN,SW1,2958,3707
2024-02,WEEKENDS/HOLIDAY,11,TRAIN,CC8,4529,3153
2024-02,WEEKDAY,11,TRAIN,CC8,7957,4906
2024-02,WEEKDAY,16,TRAIN,BP13,928,894
2024-02,WEEKENDS/HOLIDAY,16,TRAIN,BP13,575,309
2024-02,WEEKENDS/HOLIDAY,21,TRAIN,SW7,364,1333
2024-02,WEEKDAY,21,TRAIN,SW7,643,3587
2024-02,WEEKENDS/HOLIDAY,22,TRAIN,CC21,4542,2048
2024-02,WEEKDAY,22,TRAIN,CC21,12491,4874
2024-02,WEEKDAY,7,TRAIN,EW1,91507,30223
2024-02,WEEKENDS/HOLIDAY,7,TRAIN,EW1,8125,5264
2024-02,WEEKDAY,12,TRAIN,CC27,4705,3867
2024-02,WEEKENDS/HOLIDAY,12,TRAIN,CC27,929,942
2024-02,WEEKDAY,9,TRAIN,PW7,3119,1970
2024-02,WEEKENDS/HOLIDAY,9,TRAIN,PW7,1240,705
2024-02,WEEKDAY,14,TRAIN,DT5,10987,12772
2024-02,WEEKENDS/HOLIDAY,14,TRAIN,DT5,7716,5956
2024-02,WEEKDAY,17,TRAIN,CC25,19953,6642
2024-02,WEEKENDS/HOLIDAY,17,TRAIN,CC25,3298,2111
2024-02,WEEKDAY,15,TRAIN,NE12/CC13,55752,63955
2024-02,WEEKENDS/HOLIDAY,15,TRAIN,NE12/CC13,28778,30080
2024-02,WEEKENDS/HOLIDAY,0,TRAIN,NS9/TE2,1394,5025
2024-02,WEEKDAY,0,TRAIN,NS9/TE2,2142,9175
2024-02,WEEKENDS/HOLIDAY,15,TRAIN,SW6,1383,1446
2024-02,WEEKDAY,15,TRAIN,SW6,3961,4101
2024-02,WEEKENDS/HOLIDAY,21,TRAIN,BP13,223,240
2024-02,WEEKDAY,21,TRAIN,BP13,345,677
2024-02,WEEKDAY,15,TRAIN,TE14/NS22,74404,68146
2024-02,WEEKENDS/HOLIDAY,15,TRAIN,TE14/NS22,48373,48645
2024-02,WEEKENDS/HOLIDAY,9,TRAIN,DT8,2077,1207
2024-02,WEEKDAY,9,TRAIN,DT8,4969,2920
2024-02,WEEKDAY,6,TRAIN,NE17/PTC,56241,16938
2024-02,WEEKENDS/HOLIDAY,6,TRAIN,NE17/PTC,5281,2329
2024-02,WEEKENDS/HOLIDAY,7,TRAIN,NE8,6205,5336
2024-02,WEEKDAY,7,TRAIN,NE8,31800,25032
2024-02,WEEKDAY,21,TRAIN,TE12,2974,1223
2024-02,WEEKENDS/HOLIDAY,21,TRAIN,TE12,1057,537
2024-02,WEEKENDS/HOLIDAY,12,TRAIN,TE19,1399,1317
2024-02,WEEKDAY,12,TRAIN,TE19,8443,6355
